age,income,loan_amount,savings_balance,missed_payments,loan_duration,debt_to_income,savings_ratio,default
41,3429,1331,1672,3,23,0.3880466472303207,1.2552552552552552,1
41,3803,2871,2028,3,4,0.7547318611987381,0.7061281337047354,1
59,1866,1386,1654,2,6,0.7423674343867167,1.1925018024513339,1
21,4624,1629,4549,2,5,0.35221621621621624,2.79079754601227,0
20,4336,1908,4841,0,19,0.43993543924371686,2.535882661079099,0
51,3169,2659,4041,3,17,0.838801261829653,1.5191729323308272,1
40,2889,1977,847,2,12,0.684083044982699,0.4282103134479272,1
40,2526,1849,867,4,14,0.7316976652156707,0.46864864864864864,1
62,3010,2009,773,4,14,0.6672201926270342,0.3845771144278607,1
22,2716,2723,542,4,22,1.0022083179977916,0.19897209985315711,1
48,3671,2869,4417,4,9,0.781318082788671,1.5390243902439025,1
58,212,1435,785,3,12,6.737089201877934,0.5466573816155988,1
23,3170,1297,3305,4,7,0.40901923683380637,2.546224961479199,1
54,3821,2578,4635,3,22,0.674515960230246,1.7972082202404032,1
27,3883,867,2883,0,22,0.22322348094747682,3.3214285714285716,0
57,3673,2610,448,0,13,0.7103973870440936,0.17158176943699732,1
24,3322,200,3310,4,4,0.06018657839301836,16.46766169154229,1
56,3664,1832,4585,4,18,0.49986357435197815,2.5013638843426076,1
55,852,2019,1905,4,14,2.3669402110199296,0.943069306930693,1
38,820,2391,4559,0,18,2.9123020706455542,1.9059364548494984,1
37,3990,1471,4409,2,6,0.3685793034327236,2.995244565217391,0
20,1845,204,3251,0,4,0.1105092091007584,15.858536585365854,0
39,2443,793,384,4,12,0.324468085106383,0.4836272040302267,1
64,4712,1790,294,2,15,0.3798005516656058,0.16415410385259632,1
21,4959,1410,1238,2,21,0.2842741935483871,0.8773919206236711,0
45,3691,1170,4857,1,17,0.31690140845070425,4.147736976942784,0
29,3911,1166,2816,3,3,0.29805725971370145,2.413024850042845,1
55,3888,917,1098,4,19,0.23579326304962717,1.196078431372549,1
53,1579,2368,1737,3,22,1.4987341772151899,0.7332207682566484,1
64,4443,1636,2189,1,6,0.36813681368136814,1.3372021991447771,0
58,2245,2291,2765,3,22,1.0200356188780053,1.206369982547993,1
22,3248,989,1222,4,11,0.3044013542628501,1.2343434343434343,1
30,1588,1977,3242,1,8,1.2441787287602266,1.6390293225480284,1
40,601,1973,3899,3,5,3.277408637873754,1.975177304964539,1
47,2853,889,4323,0,4,0.3114926419060967,4.857303370786517,0
54,4524,652,410,2,20,0.14408839779005525,0.6278713629402757,0
42,4123,943,2999,1,21,0.2286614936954413,3.176906779661017,0
44,467,758,2945,0,9,1.6196581196581197,3.8801054018445322,1
31,4421,2984,4786,4,5,0.6748077792853913,1.6033500837520938,1
64,1925,1118,877,2,20,0.5804776739356179,0.7837354781054513,0
53,1312,2053,786,1,22,1.5635948210205637,0.38266796494644595,1
56,2875,1290,2109,2,22,0.4485396383866481,1.6336173508907823,0
33,4984,850,1986,5,21,0.17051153460381144,2.333725029377203,1
39,1480,2396,878,5,11,1.6178257933828495,0.3662911973299958,1
38,1432,874,1607,1,18,0.6099092812281927,1.8365714285714285,1
38,4576,2911,2403,1,8,0.636006117544243,0.8252060439560439,1
25,4738,1480,70,3,23,0.31230217345431527,0.04726536124240378,1
33,2063,791,2310,2,14,0.38323643410852715,2.9166666666666665,0
48,4684,2967,4401,5,8,0.6332977588046959,1.4828167115902966,1
59,816,818,3295,5,15,1.0012239902080784,4.023199023199023,1
27,346,333,761,2,7,0.9596541786743515,2.2784431137724552,1
49,4816,2171,4683,5,15,0.4506954536018269,2.1560773480662982,1
51,4925,1504,2121,0,22,0.30531871701177427,1.4093023255813955,0
26,3877,1105,3582,5,9,0.2849406910778752,3.2386980108499097,1
34,488,1469,4197,5,14,3.0040899795501024,2.8551020408163263,1
28,1609,1501,1629,4,23,0.9322981366459627,1.0845539280958723,1
49,213,2669,4288,0,6,12.47196261682243,1.6059925093632959,1
27,456,2164,1085,3,7,4.735229759299781,0.5011547344110855,1
39,1921,2392,2457,1,18,1.2445369406867846,1.026744671959883,1
34,1623,2865,4395,5,6,1.7641625615763548,1.5334961618981158,1
21,3190,2917,3266,3,10,0.914133500470072,1.1192597669636737,1
64,1395,816,453,3,18,0.5845272206303725,0.554467564259486,1
42,4759,1662,2621,0,10,0.3491596638655462,1.576067348165965,0
38,4565,1811,618,1,19,0.39662724485326323,0.34105960264900664,0
54,1444,1325,636,4,16,0.916955017301038,0.4796380090497738,1
55,3423,1371,2348,3,14,0.4004088785046729,1.7113702623906706,1
18,3670,2265,4874,4,5,0.616998093162626,2.150926743159753,1
42,4367,108,3036,1,22,0.024725274725274724,27.853211009174313,0
53,4169,697,2249,1,4,0.1671462829736211,3.2220630372492836,0
34,1506,122,2721,0,15,0.0809555408095554,22.121951219512194,0
58,2321,2090,2349,2,23,0.9000861326442722,1.1233859397417503,1
41,2602,2387,4432,5,13,0.9170188244333461,1.8559463986599665,1
19,696,1708,1994,0,14,2.4505021520803445,1.1667641895845524,1
57,3599,2174,2820,4,20,0.6038888888888889,1.296551724137931,1
32,3806,1204,1071,0,11,0.3162595219332808,0.8887966804979253,0
49,1109,2346,2031,1,9,2.1135135135135137,0.8653600340860673,1
56,572,2922,1249,3,8,5.099476439790576,0.4273007184399589,1
23,4657,191,1295,5,16,0.041004723057106056,6.744791666666667,1
18,1544,950,3556,5,20,0.6148867313915858,3.739221871713985,1
64,523,2082,327,2,16,3.9732824427480917,0.156985117618819,1
40,2631,1207,796,1,7,0.45858662613981765,0.6589403973509934,0
56,4870,399,2861,5,22,0.08191336481215356,7.1525,1
34,2984,2443,4760,5,15,0.8184254606365159,1.9476268412438624,1
51,2593,2794,2793,3,3,1.07710100231303,0.9992844364937388,1
58,4120,1577,3094,4,14,0.3826741082261587,1.9607097591888467,1
46,1415,1404,2977,4,21,0.9915254237288136,2.118861209964413,1
26,1895,1100,962,4,12,0.580168776371308,0.8737511353315168,1
30,2107,1182,1268,0,7,0.5607210626185958,1.0718512256973796,0
23,980,1465,372,4,22,1.4933741080530072,0.25375170532060026,1
23,1219,2900,4380,4,8,2.377049180327869,1.5098241985522234,1
37,3465,2489,2568,0,14,0.7181188690132718,1.0313253012048194,1
20,1603,2209,4902,3,23,1.3771820448877805,2.2180995475113123,1
34,1626,875,4742,1,5,0.53779963122311,5.4132420091324205,0
29,863,2772,3693,5,16,3.2083333333333335,1.3317706455102776,1
64,2847,1552,1604,2,23,0.5449438202247191,1.0328396651641982,0
62,210,1781,95,5,6,8.440758293838863,0.05331088664421998,1
18,1238,1851,4369,4,19,1.4939467312348669,2.359071274298056,1
34,3025,2403,3941,4,19,0.7941176470588235,1.6393510815307821,1
20,3203,2975,1200,5,16,0.9285268414481898,0.4032258064516129,1
43,4880,1951,3944,5,17,0.39971317353001434,2.0204918032786887,1
32,1275,1997,4879,4,9,1.5650470219435737,2.441941941941942,1
53,3288,1829,131,0,6,0.5560960778352083,0.0715846994535519,1
49,1989,1427,3115,0,19,0.7170854271356784,2.1813725490196076,1
49,3236,714,1390,0,8,0.2205746061167748,1.944055944055944,0
21,3853,344,1149,2,13,0.0892579138557343,3.3304347826086955,0
35,3375,856,3510,1,14,0.25355450236966826,4.095682613768962,0
36,4499,923,3647,4,17,0.2051111111111111,3.946969696969697,1
60,1276,2927,807,3,14,2.2920908379013314,0.27561475409836067,1
52,1173,2879,4839,5,13,2.4522998296422487,1.6802083333333333,1
57,2065,1946,50,5,19,0.9419167473378509,0.025680534155110426,1
31,3325,1535,3208,4,10,0.46151533373421527,2.0885416666666665,1
50,1499,1340,55,4,14,0.8933333333333333,0.041014168530947054,1
31,3606,615,3664,4,11,0.1705018020515664,5.9480519480519485,1
51,1358,573,743,5,13,0.4216335540838852,1.2944250871080138,1
21,3329,135,4538,4,5,0.04054054054054054,33.36764705882353,1
41,304,1510,2876,5,9,4.950819672131147,1.9033752481800132,1
46,3767,1892,79,1,23,0.5021231422505308,0.04173269941891178,1
36,4548,1834,4472,3,5,0.403165530885909,2.437057220708447,1
23,4590,929,3940,0,23,0.20235242866477893,4.236559139784946,0
50,1381,1192,2966,3,18,0.8625180897250362,2.4861693210393967,1
57,4844,2513,3728,4,12,0.5186790505675954,1.482895783611774,1
36,3338,1285,4536,3,9,0.38484576220425276,3.527216174183515,1
18,4594,1862,125,4,22,0.40522306855277473,0.06709608158883522,1
22,3734,1044,218,3,17,0.27951807228915665,0.20861244019138755,1
44,4396,1611,947,2,23,0.3663861723902661,0.5874689826302729,0
33,3327,530,4373,3,23,0.15925480769230768,8.235404896421846,1
23,1974,2122,594,0,12,1.0744303797468355,0.27979274611398963,1
57,4014,958,140,0,14,0.2386052303860523,0.145985401459854,1
30,291,329,2893,3,20,1.1267123287671232,8.766666666666667,1
52,646,2517,3055,5,11,3.8902627511591965,1.2132644956314536,1
36,308,277,1630,5,11,0.8964401294498382,5.863309352517986,1
29,4612,1533,876,5,6,0.3323216995447648,0.5710560625814863,1
33,3439,2715,4205,3,7,0.7892441860465116,1.5482326951399117,1
60,4253,1713,2660,5,9,0.4026798307475317,1.5519253208868145,1
27,4737,2940,3390,1,9,0.6205149852258337,1.152669160149609,1
42,1445,1863,4891,3,13,1.2883817427385893,2.6239270386266096,1
37,2920,1874,2029,0,12,0.641561109209175,1.0821333333333334,1
48,477,1074,4824,5,13,2.2468619246861925,4.4874418604651165,1
21,3256,181,2552,2,20,0.05557261283389622,14.021978021978022,0
61,4864,945,3611,5,14,0.19424460431654678,3.817124735729387,1
40,3122,2909,1040,0,18,0.9314761447326289,0.35738831615120276,1
19,2713,1316,314,1,6,0.4848931466470155,0.2384206529992407,0
39,1038,717,3459,3,19,0.6900866217516843,4.8175487465181055,1
54,3001,2363,4172,5,19,0.7871419053964024,1.7648054145516074,1
25,229,2437,3025,2,23,10.595652173913043,1.2407711238720263,1
24,1457,544,2946,0,7,0.3731138545953361,5.4055045871559635,0
31,564,1022,3236,2,15,1.808849557522124,3.1632453567937437,1
20,2000,2699,3680,4,5,1.3488255872063968,1.362962962962963,1
33,1104,292,4807,0,19,0.2642533936651584,16.406143344709896,0
36,4993,1762,3106,4,13,0.3528233880656788,1.761769710720363,1
35,2378,388,1537,2,3,0.16309373686422868,3.9511568123393315,0
33,3050,2730,3872,3,20,0.8947885939036382,1.4177956792383741,1
25,3036,1267,1867,3,19,0.41718801448798154,1.472397476340694,1
50,4646,1530,4949,3,11,0.329244673983215,3.232527759634226,1
29,379,1934,1161,4,22,5.089473684210526,0.6,1
28,4073,2070,3920,3,9,0.508100147275405,1.8928054080154515,1
22,4160,2928,3882,1,7,0.7036770007209805,1.3253670194605667,1
44,1386,995,2756,0,18,0.7173756308579669,2.7670682730923697,1
29,4159,1019,1912,0,9,0.24495192307692307,1.8745098039215686,0
34,973,2711,264,2,15,2.7833675564681726,0.09734513274336283,1
23,4805,2134,4428,5,15,0.4440282979608822,2.0740046838407493,1
50,4660,1652,4915,4,17,0.35443037974683544,2.973381730187538,1
22,552,1800,1302,0,19,3.2549728752260396,0.7229317046085508,1
45,4707,2160,1194,4,19,0.45879354290569246,0.5525219805645535,1
31,3228,1825,1526,2,21,0.5651904614431713,0.8357064622124863,0
22,317,2487,3604,3,12,7.820754716981132,1.4485530546623795,1
50,681,1997,4394,5,4,2.9281524926686218,2.199199199199199,1
58,4487,1899,2248,2,16,0.42312834224598933,1.1831578947368422,0
36,2837,411,1158,1,5,0.14482029598308668,2.8106796116504853,0
39,306,2880,4367,3,9,9.381107491856678,1.515793127386324,1
22,4677,1227,4630,3,13,0.2622915775972638,3.770358306188925,1
19,443,438,3513,3,19,0.9864864864864865,8.002277904328018,1
47,2832,2447,2078,2,17,0.8637486763148605,0.8488562091503268,1
64,4763,458,1144,1,21,0.09613769941225861,2.4923747276688455,0
56,1065,2316,68,5,13,2.172607879924953,0.0293482952093224,1
21,3181,1272,3717,4,17,0.3997485857950974,2.91987431264729,1
50,1761,2908,3008,2,17,1.6503972758229284,1.034032313509797,1
30,803,867,826,0,8,1.078358208955224,0.9516129032258065,1
37,3262,2189,1169,0,17,0.6708550413729697,0.5337899543378996,1
24,4218,301,983,2,11,0.07134392036027494,3.2549668874172184,0
32,2215,1792,4576,4,7,0.8086642599277978,2.5521472392638036,1
40,1858,563,3977,0,21,0.30285099515868746,7.051418439716312,0
31,3580,548,3334,4,7,0.15302987992180955,6.072859744990892,1
40,3967,1012,2340,3,15,0.2550403225806452,2.309970384995064,1
36,3970,897,2015,2,20,0.22588768572148074,2.2438752783964366,0
46,1813,893,1452,3,22,0.49228224917309815,1.6241610738255035,1
37,2079,536,2133,0,19,0.25769230769230766,3.9720670391061454,0
46,4308,2016,1039,4,17,0.4678579716871664,0.5151214675260287,1
41,2546,1873,4723,3,16,0.7353749509226541,2.5202774813233724,1
35,1299,630,4213,0,18,0.4846153846153846,6.676703645007924,0
27,1274,664,3466,1,6,0.5207843137254902,5.21203007518797,0
58,986,1720,3026,3,19,1.7426545086119554,1.758280069726903,1
25,348,1396,4257,1,22,4.0,3.047244094488189,1
43,1954,312,2747,1,16,0.15959079283887467,8.776357827476039,0
46,2369,1048,4262,5,20,0.4421940928270042,4.062917063870353,1
27,3956,1227,4395,0,8,0.3100833965125095,3.5789902280130295,0
34,1379,291,3495,2,10,0.2108695652173913,11.969178082191782,0
19,3509,1503,3855,4,11,0.4282051282051282,2.5631648936170213,1
23,2623,2090,561,0,3,0.7964939024390244,0.2682926829268293,1
22,4377,1204,2203,5,15,0.27501142074006396,1.8282157676348547,1
45,4787,804,3419,5,5,0.16791979949874686,4.247204968944099,1
58,1124,648,1144,3,8,0.576,1.7627118644067796,1
22,1803,1961,2699,4,19,1.0870288248337028,1.3756371049949032,1
35,3252,253,1551,5,10,0.07777436212726714,6.106299212598425,1
43,4418,1765,4021,2,8,0.3994116315908577,2.2768969422423555,0
37,2577,670,560,0,18,0.25989138867339023,0.834575260804769,0
58,3680,1884,1187,2,3,0.5118174409127955,0.629708222811671,0
44,3382,2387,3133,3,12,0.7055867573159917,1.3119765494137354,1
29,3017,2521,3411,0,20,0.8353214049039098,1.3524980174464711,1
24,3360,904,1689,3,16,0.2689675691758405,1.8662983425414366,1
20,911,898,4407,4,7,0.9846491228070176,4.902113459399333,1
27,2786,710,2423,4,19,0.25475421600287046,3.407876230661041,1
51,2848,2835,1369,2,16,0.995085995085995,0.48272214386459805,1
42,1917,2921,580,2,20,1.5229405630865485,0.19849418206707733,1
52,4552,1906,976,4,6,0.41862508236327695,0.5117986366019927,1
33,1070,242,4272,1,22,0.22595704948646125,17.580246913580247,0
19,3774,371,4609,4,4,0.09827814569536424,12.38978494623656,1
41,470,1655,2356,0,9,3.51380042462845,1.422705314009662,1
27,1743,2573,118,3,9,1.4753440366972477,0.04584304584304584,1
55,749,2193,1542,4,9,2.924,0.7028258887876025,1
39,4863,2242,4862,4,15,0.4609375,2.1676326348640216,1
43,4214,2211,3043,5,21,0.5245551601423487,1.3756781193490055,1
60,4654,2560,972,3,8,0.5499462943071965,0.3795392424834049,1
56,1912,558,915,5,22,0.2916884474647151,1.6368515205724508,1
44,3440,1838,1437,3,19,0.5341470502760826,0.7814029363784666,1
46,1562,1532,586,0,20,0.9801663467690339,0.3822570123939987,1
64,1484,2617,350,3,3,1.7622895622895622,0.13368983957219252,1
55,1086,2957,4591,2,15,2.7203311867525297,1.5520622041920216,1
37,2458,605,2562,4,21,0.24603497356649046,4.227722772277228,1
44,4582,1809,1870,3,18,0.39471961597207067,1.0331491712707181,1
58,1985,1196,272,0,12,0.6022155085599195,0.227234753550543,1
37,3743,183,2927,3,15,0.04887820512820513,15.907608695652174,1
61,495,158,4358,4,12,0.3185483870967742,27.40880503144654,1
36,2253,1144,3439,1,16,0.5075421472937001,3.003493449781659,0
37,2797,1581,3041,3,11,0.5650464617583989,1.9222503160556257,1
52,880,2304,3948,2,23,2.615209988649262,1.7127982646420825,1
64,4498,1452,1764,4,13,0.32273838630806845,1.2140399174122505,1
19,524,1696,4290,0,5,3.2304761904761903,2.527990571596936,1
47,2491,675,1770,4,10,0.27086677367576245,2.6183431952662723,1
51,4622,2984,1522,5,14,0.645468310620809,0.5098827470686768,1
39,1186,779,831,1,5,0.6562763268744735,1.0653846153846154,1
20,3318,302,561,0,9,0.0909912624284423,1.8514851485148516,0
23,960,1229,3540,1,16,1.2788761706555671,2.8780487804878048,1
32,3893,417,4136,1,9,0.10708782742681047,9.894736842105264,0
44,1236,1305,1479,2,9,1.0549717057396928,1.1324655436447166,1
27,1106,1738,4466,3,16,1.5700090334236676,2.5681426106958023,1
26,564,1896,1205,2,14,3.3557522123893806,0.6352134949920928,1
50,3613,505,656,2,3,0.13973436635307138,1.2964426877470356,0
49,1269,2642,3940,5,7,2.0803149606299214,1.4907302307983352,1
23,4569,778,589,2,13,0.17024070021881837,0.7560975609756098,0
58,2455,1370,4326,0,3,0.5578175895765473,3.1553610503282274,0
53,3886,1989,4904,3,15,0.5117056856187291,2.464321608040201,1
19,4419,1647,1371,3,19,0.3726244343891403,0.8319174757281553,1
46,3281,1743,4574,0,5,0.5310786106032906,2.6227064220183487,0
21,3458,1459,3751,2,12,0.4217982075744435,2.569178082191781,0
18,2307,1545,3759,2,21,0.6694107452339688,2.4314359637774903,1
36,3133,934,2100,1,9,0.29802169751116786,2.2459893048128343,0
43,3029,2341,1884,1,22,0.7726072607260726,0.8044406490179334,1
42,641,2455,747,5,5,3.82398753894081,0.30415309446254074,1
27,1759,1768,463,4,14,1.0045454545454546,0.26172979084228376,1
32,1941,2030,753,1,12,1.0453141091658085,0.3707533234859675,1
39,825,2653,582,3,23,3.211864406779661,0.2192916352675207,1
38,4063,380,2205,0,14,0.09350393700787402,5.78740157480315,0
39,1890,2822,4114,2,17,1.4923320994182971,1.4573149132128942,1
53,2981,1913,4150,4,8,0.6415157612340711,2.1682340647857887,1
51,290,1032,4027,1,21,3.5463917525773194,3.898354307841239,1
47,3206,2862,4816,4,7,0.892422825070159,1.6821515892420538,1
42,4502,707,3353,0,22,0.15700644015101045,4.7358757062146895,0
62,1288,582,2808,0,4,0.45151280062063615,4.8164665523156085,0
45,4811,1346,3603,4,23,0.2797173732335827,2.6748329621380846,1
18,1380,1872,3913,4,21,1.3555394641564085,2.0891617725573948,1
62,2101,2264,1419,5,21,1.077069457659372,0.6264900662251656,1
21,4690,291,2167,4,6,0.06203368151780004,7.421232876712328,1
24,386,2935,2144,2,22,7.583979328165374,0.7302452316076294,1
26,1797,2765,2167,3,7,1.5378197997775307,0.7834417932031815,1
53,3608,2117,1560,1,9,0.5865890828484345,0.7365439093484419,0
36,3947,2663,1176,1,6,0.6745187436676798,0.44144144144144143,1
18,2870,406,1268,1,13,0.1414141414141414,3.1154791154791153,0
27,439,631,3587,4,5,1.434090909090909,5.675632911392405,1
53,2780,221,1166,4,7,0.07946781733189501,5.252252252252252,1
26,4436,2796,3575,5,22,0.6301555104800541,1.2781551662495532,1
62,338,691,2841,4,17,2.03834808259587,4.105491329479769,1
63,2706,1575,1870,5,23,0.5818248984115256,1.1865482233502538,1
59,4365,158,3929,5,20,0.03618873110398534,24.71069182389937,1
49,4680,2448,2267,2,18,0.5229651783806879,0.925683952633728,0
49,4925,2700,2886,2,18,0.5481120584652862,1.0684931506849316,0
23,2445,1673,159,2,12,0.6839738348323794,0.09498207885304659,1
55,4500,1240,2658,2,3,0.2754943345923128,2.1418211120064465,0
34,1949,1910,3763,0,13,0.9794871794871794,1.9691261119832548,1
27,767,1905,4734,2,19,2.48046875,2.483735571878279,1
44,1081,498,1055,2,17,0.4602587800369686,2.1142284569138274,0
52,839,2662,333,2,9,3.169047619047619,0.12504693954187007,1
38,4161,2952,3596,5,8,0.7092743873137914,1.2177446664409075,1
42,4620,2645,891,1,17,0.5723869292360961,0.336734693877551,0
45,4737,1041,2987,1,17,0.21971295905445334,2.8666026871401153,0
64,2535,627,4447,1,9,0.2472397476340694,7.0812101910828025,0
32,4521,2545,1362,3,5,0.5628040689960194,0.5349567949725059,1
21,3185,1874,925,0,16,0.5881983678593848,0.49333333333333335,0
46,759,1521,2443,5,11,2.001315789473684,1.6051248357424441,1
26,913,1769,2577,4,5,1.9354485776805253,1.4559322033898305,1
44,4793,1650,3980,5,8,0.344180225281602,2.4106602059357964,1
43,4188,535,2405,2,22,0.1277154452136548,4.486940298507463,0
36,456,939,1419,1,11,2.0547045951859957,1.5095744680851064,1
45,776,459,2875,5,3,0.5907335907335908,6.25,1
34,237,1252,59,0,11,5.260504201680672,0.047086991221069435,1
60,2272,963,2524,2,14,0.4236691597008359,2.6182572614107884,0
58,4705,2781,3797,3,6,0.5909477263068423,1.364845434938893,1
59,660,1750,2659,4,18,2.6475037821482603,1.5185608223872074,1
37,1640,1832,4096,2,7,1.1163924436319317,2.2345881069285323,1
62,4678,1345,1578,4,19,0.2874545843128874,1.1723625557206538,1
57,2032,2361,4406,5,19,1.161337924249877,1.8653683319221,1
56,4864,1015,3105,2,8,0.20863309352517986,3.0561023622047245,0
40,3599,2739,707,3,17,0.7608333333333334,0.258029197080292,1
64,632,1898,1780,5,3,2.9984202211690363,0.9373354397051079,1
49,4351,2282,2413,0,15,0.5243566176470589,1.0569426193604905,0
64,1951,2901,4953,4,18,1.4861680327868851,1.7067539627842867,1
50,2247,485,3406,4,4,0.2157473309608541,7.008230452674897,1
63,3040,1426,2161,0,21,0.4689246958237422,1.514365802382621,0
22,456,1905,3539,4,4,4.168490153172867,1.8567681007345225,1
60,871,1685,608,5,23,1.9323394495412844,0.36061684460260973,1
51,689,1312,308,1,14,1.901449275362319,0.2345773038842346,1
57,3914,1649,4307,0,14,0.4212005108556833,2.6103030303030303,0
28,2296,488,2364,3,10,0.21245102307357422,4.8343558282208585,1
20,1882,2891,184,2,14,1.5353159851301115,0.0636237897648686,1
50,4611,803,245,2,13,0.1741110147441457,0.30472636815920395,0
28,2660,1838,238,0,4,0.6907177752724539,0.12941816204458945,1
33,4729,2920,519,1,3,0.6173361522198731,0.17767887709688462,1
35,4112,963,3907,5,6,0.23413566739606126,4.0529045643153525,1
47,2175,1159,276,3,11,0.5326286764705882,0.23793103448275862,1
27,3416,178,4028,2,9,0.0520924787825578,22.502793296089386,0
35,1589,1398,4309,2,12,0.879245283018868,3.0800571837026447,1
55,4715,1401,605,5,22,0.2970737913486005,0.43152639087018546,1
36,4056,773,4573,1,16,0.19053487798866156,5.90826873385013,0
53,1784,2459,4603,4,3,1.3775910364145658,1.8711382113821138,1
30,3163,303,4053,0,7,0.09576485461441214,13.332236842105264,0
63,4729,1084,2712,1,15,0.22917547568710359,2.4995391705069125,0
20,1176,2075,141,1,8,1.7629566694987255,0.06791907514450866,1
27,3564,116,3661,1,19,0.032538569424964935,31.29059829059829,0
55,245,575,2369,1,17,2.33739837398374,4.112847222222222,1
18,1393,1116,1717,4,9,0.8005738880918221,1.5371530886302596,1
44,3542,309,4556,5,10,0.08721422523285352,14.696774193548388,1
63,4712,598,4765,3,23,0.1268830893273923,7.954924874791319,1
25,446,528,3427,1,4,1.1812080536912752,6.478260869565218,1
63,3419,1429,2324,1,20,0.4178362573099415,1.6251748251748253,0
59,4525,2205,1844,0,23,0.48718515245249666,0.8359020852221215,0
34,991,1653,399,2,9,1.6663306451612903,0.24123337363966144,1
26,836,1331,4763,4,22,1.5902031063321387,3.575825825825826,1
23,3975,1634,2563,1,18,0.41096579476861167,1.5675840978593272,0
60,2621,1967,1522,3,21,0.7501906941266209,0.7733739837398373,1
42,1288,2669,1334,3,11,2.0705973622963536,0.49962546816479403,1
56,4383,2728,2623,3,14,0.6222627737226277,0.9611579333089043,1
45,3359,1976,238,0,16,0.5880952380952381,0.12038442083965605,1
50,912,998,3215,3,9,1.0930996714129244,3.2182182182182184,1
54,4896,1206,3647,5,4,0.24627322850724934,3.0215410107705054,1
26,3844,2768,1616,0,19,0.7198959687906372,0.5836041892379921,1
35,4090,1167,2429,4,13,0.2852603275482767,2.079623287671233,1
38,2786,1606,3652,3,20,0.5762468604233943,2.27255756067206,1
19,4509,1767,1721,2,14,0.3917960088691796,0.9734162895927602,0
60,2308,592,1272,1,5,0.256388046773495,2.1450252951096123,0
55,4993,2646,3139,4,23,0.5298358029635563,1.1858707971288251,1
57,3814,704,2878,5,16,0.18453473132372214,4.082269503546099,1
53,1442,1047,1535,2,17,0.7255717255717256,1.4646946564885497,1
60,2259,393,535,4,21,0.1738938053097345,1.3578680203045685,1
54,3686,1271,948,5,12,0.34472470843504205,0.7452830188679245,1
32,4532,2118,4958,3,11,0.4672402382528127,2.3397829164700332,1
45,4010,271,2642,4,12,0.06756419845425081,9.713235294117647,1
35,4100,1686,3941,4,22,0.4111192392099488,2.336099585062241,1
51,2805,630,1021,4,6,0.22451888809693513,1.618066561014263,1
39,4942,1243,433,0,21,0.25146672061501113,0.34807073954983925,0
28,3234,1959,1403,2,12,0.605564142194745,0.7158163265306122,1
30,4768,1860,3511,5,19,0.39001887188089746,1.8866200967221924,1
21,4407,2213,2935,3,14,0.5020417422867514,1.3256549232158987,1
39,4251,2288,4878,1,3,0.5380997177798683,2.1310615989515074,0
24,3563,2593,4264,3,13,0.7275533108866442,1.6437933693138012,1
60,4221,288,4804,3,15,0.06821411653244908,16.622837370242216,1
41,2045,257,3333,0,3,0.12561094819159335,12.918604651162791,0
21,582,2817,1602,0,3,4.831903945111493,0.5684882895670689,1
45,4312,2070,228,4,23,0.4799443542777649,0.11009174311926606,1
32,4788,345,4522,3,18,0.07204009187721863,13.06936416184971,1
18,4010,2895,4217,2,9,0.7217651458489155,1.456146408839779,1
20,2096,2477,2196,0,12,1.1812112541726276,0.8861985472154964,1
31,1709,2659,2899,5,18,1.5549707602339182,1.0898496240601503,1
55,4412,949,110,0,3,0.21504645365964198,0.11578947368421053,1
18,1778,1910,1244,2,11,1.073636874648679,0.6509680795395081,1
55,1079,1194,4159,0,8,1.1055555555555556,3.4803347280334727,1
55,2362,1436,2685,2,17,0.6077020736352094,1.8684759916492693,1
38,1772,2226,3801,1,6,1.2554991539763114,1.7067804220925011,1
46,1848,268,3867,2,17,0.14494321254732287,14.37546468401487,0
22,4939,2957,1377,1,12,0.598582995951417,0.46551724137931033,0
27,1559,2327,1771,5,18,1.4916666666666667,0.7607388316151202,1
45,4631,1751,12,4,15,0.37802245250431776,0.00684931506849315,1
38,3169,2407,4334,4,21,0.7593059936908517,1.7998338870431894,1
24,4160,1609,3261,0,22,0.3866858928142273,2.0254658385093167,0
20,4011,1895,662,2,6,0.472333000997009,0.3491561181434599,0
62,4442,2444,3092,0,22,0.5500787756020706,1.2646216768916156,0
64,4417,719,693,2,18,0.1627433227704844,0.9625,0
37,280,2507,3390,0,13,8.921708185053381,1.3516746411483254,1
36,2932,2264,1181,4,17,0.7719058983975452,0.5214128035320088,1
52,2909,456,3018,5,13,0.15670103092783505,6.6039387308533914,1
21,2622,2586,1504,4,13,0.9858940144872284,0.5813683803633553,1
22,3841,1777,1902,0,5,0.4625195210827694,1.0697412823397074,0
18,4799,1311,4171,2,19,0.273125,3.1791158536585367,0
21,867,1404,328,3,7,1.6175115207373272,0.23345195729537366,1
29,2696,1634,1439,5,15,0.6058583611420096,0.8801223241590214,1
44,3699,1589,3846,2,12,0.42945945945945946,2.418867924528302,0
59,3698,2063,4167,0,7,0.5577183022438497,2.0188953488372094,0
40,1644,1461,224,2,14,0.888145896656535,0.15321477428180574,1
42,1545,2669,2520,1,10,1.7263906856403621,0.9438202247191011,1
38,1389,298,3714,2,14,0.2143884892086331,12.421404682274247,0
41,658,1887,2407,4,18,2.8634294385432475,1.27489406779661,1
42,1412,1173,810,4,4,0.8301486199575372,0.6899488926746167,1
62,4759,1265,3117,1,5,0.2657563025210084,2.462085308056872,0
